epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.3909531533718109,0.0003000000142492354,1.5406817197799683,0.6153846383094788,1.1240214109420776
1,0.5799676775932312,0.0003000000142492354,1.11272132396698,0.557692289352417,1.0656468868255615
2,0.6591276526451111,0.0003000000142492354,0.933064341545105,0.75,0.8365387320518494
3,0.6898223161697388,0.0003000000142492354,0.922451913356781,0.7884615659713745,0.8016476631164551
4,0.7415185570716858,0.0003000000142492354,0.794985294342041,0.7884615659713745,0.7343849539756775
5,0.7641357183456421,0.0003000000142492354,0.7230907678604126,0.8461538553237915,0.6966723203659058
6,0.7754442691802979,0.0003000000142492354,0.7424401044845581,0.8525640964508057,0.6111840605735779
7,0.8061389327049255,0.0003000000142492354,0.6666225790977478,0.8717948794364929,0.6327208280563354
8,0.8158319592475891,0.0003000000142492354,0.6567127704620361,0.8525640964508057,0.6214314699172974
9,0.8255250453948975,0.0003000000142492354,0.6554307341575623,0.8782051205635071,0.591376006603241
10,0.8222939968109131,0.0003000000142492354,0.6221557259559631,0.8269230723381042,0.6501559615135193
11,0.8206785321235657,0.0003000000142492354,0.6338036060333252,0.9038461446762085,0.5395798087120056
12,0.8336026072502136,0.0003000000142492354,0.6506913900375366,0.8846153616905212,0.5315070152282715
13,0.8432956337928772,0.0003000000142492354,0.6012078523635864,0.8910256624221802,0.5457683801651001
14,0.854604184627533,0.0003000000142492354,0.5810422897338867,0.8525640964508057,0.6002762913703918
15,0.8368335962295532,0.0003000000142492354,0.578530490398407,0.9294871687889099,0.47993311285972595
16,0.8594506978988647,0.0003000000142492354,0.5866293907165527,0.8782051205635071,0.5660954713821411
17,0.8723747730255127,0.0003000000142492354,0.5369945764541626,0.8717948794364929,0.5660505890846252
18,0.8723747730255127,0.0003000000142492354,0.5455027222633362,0.9038461446762085,0.49776551127433777
19,0.8642972707748413,0.00010500000644242391,0.5440245866775513,0.9166666865348816,0.4812607765197754
